name,cols,rows,equalities,nz,density,bin,int,cont,rpart,rpack,rcov,rcard,rknp,riknp,rflowbin,rflowint,rflowmx,rvbound,rother,objMin,objMax,objAv,objMed,objAllInt,objRatioLSA,rhsMin,rhsMax,rhsAv,rhsMed,rhsAllInt,rhsRatioLSA,aMin,aMax,aAv,aMed,aAllInt,aRatioLSA
n2seq36q,22480,2565,0,183292,0.317877532899072,22480,0,0,0,285,120,0,0,0,0,0,0,0,2160,0,50400,4349.15,0,1,252,0,1,0.157895,0,1,1,-21,1,0.34498,1,1,21
n3-3,9028,2425,2181,35380,0.161604903872945,0,366,8662,0,0,0,0,0,0,0,0,2014,0,411,0,300,9.05405,1,1,300,-155,165,0,0,1,33,-255,1,-1.53793,1,1,255
n3700,10000,5150,150,20000,0.038834951456311,5000,0,5000,0,0,0,0,0,0,0,0,0,0,5150,3,25588,8039.06,6406,1,8529.33,0,3855,19.4175,0,1,963.75,-3818,1,-88.1706,1,1,3818
n3705,10000,5150,150,20000,0.038834951456311,5000,0,5000,0,0,0,0,0,0,0,0,0,0,5150,3,25595,7962.97,6418,1,8531.67,0,3316,19.4175,0,1,3316,-3107,1,-88.8835,1,1,3107
n370a,10000,5150,150,20000,0.038834951456311,5000,0,5000,0,0,0,0,0,0,0,0,0,0,5150,3,25582,8057,6408,1,8527.33,0,3985,19.4175,0,1,797,-2217,1,-88.5564,1,1,2217
n3div36,22120,4484,0,340740,0.34353610909918,22120,0,0,0,4424,2,0,0,0,0,0,0,0,58,10200,110800,29301.6,22600,1,10.8627,1,24,1.09991,1,1,24,1,24,5.43885,3,1,24
n3seq24,119856,6044,0,3232340,0.446203323979952,119856,0,0,0,4484,120,0,0,0,0,0,0,0,1440,0,67200,15950.1,14000,1,336,0,1,0.761747,1,1,1,-24,1,0.963165,1,1,24
n4-3,3596,1236,1120,14036,0.315794968159516,0,174,3422,0,0,0,0,0,0,0,0,989,0,247,0,300,10.6129,1,1,300,-155,110,0,0,1,31,-255,1,-1.94215,1,1,255
n5-3,2550,1062,962,9900,0.365569956796278,0,150,2400,0,0,0,0,0,0,0,0,850,0,212,0,300,12.6863,1,1,300,-105,65,0,0,1,21,-255,1,-2.48485,1,1,255
n9-3,7644,2364,2196,30072,0.166415648649151,0,252,7392,0,0,0,0,0,0,0,0,1998,0,366,0,300,7.54945,1,1,300,-140,195,0,0,1,39,-255,1,-1.15084,1,1,255
nag,2884,5840,1375,26499,0.157333564493759,1350,35,1499,35,0,0,0,0,0,0,0,150,0,5655,0,1,0.000346741,0,1,1,-1,600,3.60188,0,1,600,-10000,1000,-776.232,1,1,10000
nb10tb,73340,150495,20790,1172289,0.010621154172686,14124,2756,56460,0,54756,0,0,0,797,0,0,20486,0,74456,0,1000000,3008.19,0.75,0,5000000,-14700,42559,351.482,0,0,42559,-4290.15,8806.45,192.673,1,0,14677400
neos-1096528,1520,550339,99,2171928,0.259639967365569,1520,0,0,23,1520,0,0,1520,547200,76,0,0,0,0,0,83,35.5789,34,1,27.6667,0,3,2.94426,3,1,3,-1,2,1.00007,1,1,2
neos-1109824,1520,28979,99,89528,0.203250629766383,1520,0,0,23,1520,0,0,0,27360,76,0,0,0,0,0,83,35.5789,34,1,27.6667,0,2,1.94151,2,1,2,-1,1,0.967742,1,1,1
neos-1120495,1140,21739,79,67146,0.270941625649754,1140,0,0,22,1140,0,0,0,20520,57,0,0,0,0,0,83,35.5789,34,1,27.6667,0,2,1.9413,2,1,2,-1,1,0.967742,1,1,1
neos-1122047,5100,57791,0,163640,0.055521230831451,100,0,5000,0,0,0,0,0,0,0,0,0,0,57791,0,10,0.107843,0,1,10,-9999.74,161,-8288.76,-9988.77,0,39075.2,-10000,10,-2930.82,-1,1,10000
neos-1140050,40755,3795,3795,808515,0.522751639872505,38640,0,2115,1680,0,0,0,0,0,0,0,1680,0,435,0,28800,4040.23,254.5,0,2036.78,-11360.5,34581.3,632.958,0,0,34581.3,-28800,28800,0.22704,0.081056,0,51865300000
neos-1171448,4914,13206,0,131859,0.203190468978747,2457,0,2457,0,4977,0,0,0,630,0,0,0,0,7599,-1,0,-0.5,0,1,1,0,1200,224.407,1,1,1200,-8,1197,23.118,1,1,1197
neos-1171737,2340,4179,0,58620,0.599456378350851,1170,0,1170,0,540,0,0,0,0,0,0,0,0,3639,-1,0,-0.5,0,1,1,0,1600,449.336,4,1,1600,-5,1596,32.7149,1,1,1596
neos-1215891,5035,6068,353,44590,0.145946076868643,5027,8,0,60,1050,35,53,0,495,0,0,0,0,4375,-1,1,0.565045,1,1,1,0,400,3.60976,1,1,400,-1,7,0.60305,1,0,28
neos-1223462,5530,5890,594,47075,0.144527304377727,5180,315,35,54,3415,0,50,0,31,0,0,35,0,2305,-1,1,0.487342,1,1,1,0,5,0.874363,1,1,5,-2,7,0.532608,1,0,21
neos-1224597,3605,3276,406,25300,0.214225595640297,3150,245,210,28,2035,0,28,0,30,0,0,210,0,945,-1,1,0.223301,1,1,1,0,5,0.894383,1,1,5,-1,7,0.543083,1,0,14
neos-1281048,739,522,153,8808,2.28329678192027,739,0,0,153,72,45,0,0,0,0,0,0,0,252,0,10000,493.319,0,1,10000,1,2,1.44828,1,1,2,-1,2,1.2752,1,1,2
neos-1311124,1092,1643,0,7140,0.397958705931926,546,0,546,0,336,0,0,0,0,0,0,0,0,1307,-1,0,-0.5,0,1,1,0,4096,1309.65,1,1,4096,-7,4092,301.197,1,1,4092
neos-1330346,2664,4248,360,13032,0.115157530411768,2664,0,0,0,1296,0,0,0,0,288,0,0,0,2664,0,1,0.0135135,0,1,1,-1,1,0.305085,0,1,1,-1,1,0.198895,1,1,1
neos-1337307,2840,5687,126,30799,0.190693130118853,2840,0,0,126,0,0,0,8,0,0,0,0,0,5553,-15725,0,-546.501,-42,1,2246.43,-201272,256,-34.684,0,1,201272,-15725,6,-50.9338,1,1,15725
neos-1354092,13702,3135,2309,187187,0.435766836445954,13282,420,0,1889,0,0,0,0,0,0,420,0,0,826,0,1,0.00430594,0,1,1,-198,198,0.602552,1,1,198,-1,1,-0.849819,-1,1,1
neos-1396125,1161,1494,417,5511,0.317722223951793,129,0,1032,3,6,0,0,3,3,18,0,372,0,1089,0,1000,2.7913,0,0,360000,-300,500,0.933735,0,1,500,-250,196,11.7806,1,1,250
neos-1429212,416040,58726,20479,1855220,0.007593288643824,54756,0,361284,864,0,0,0,0,0,19615,0,0,0,38247,0,20,10.0737,10,1,4,0,334.718,0.666368,0,0,878.634,-13.335,26.67,-0.972214,-1.15,0,395.111
neos-1437164,2256,187,47,9016,2.13714112337391,2256,0,0,47,0,0,0,0,0,0,0,0,0,140,0,1,0.0208333,0,1,1,0,1,0.251337,0,1,1,-10200,4620,353.454,2,1,10200
neos-1440225,1285,330,330,14168,3.34111543450065,1285,0,0,330,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
neos-1441553,960,316,47,11138,3.67154535864979,960,0,0,47,0,0,0,0,0,0,0,0,0,269,0,1,0.0208333,0,1,1,0,1,0.148734,0,1,1,-10200,4620,121.605,1,1,10200
neos-1445765,20617,2147,2146,40230,0.090885063964854,2150,0,18467,0,0,0,0,0,1,0,0,2146,0,0,-50,0,-1.48363,0,1,4.54545,0,20,0.00931532,0,1,1,-48,1,0.462764,1,1,48
neos-1456979,4605,6770,215,36440,0.116885345547916,4245,180,180,35,5,0,0,5,0,180,0,0,0,6545,0,38,11.6069,10,1,38,-35,496,156.67,-35,1,496,-36,500,31.7913,1,1,500
neos-1516309,4500,489,0,30400,1.38150420359009,4500,0,0,0,390,93,0,6,0,0,0,0,0,0,616,3700,1641.5,1545,1,6.00649,1,15,1.17178,1,1,15,1,5,1.29605,1,1,5
neos-1582420,10100,10180,1,24814,0.024133906514424,10000,100,0,0,0,79,0,0,0,0,0,0,0,10101,0,18,6.53465,6,1,18,0,13,0.00903733,0,1,13,-3,1,0.131087,1,0,30
neos-1595230,490,1750,35,3885,0.453061224489796,490,0,0,35,1260,0,0,0,0,0,0,0,0,455,0,1,0.0714286,0,1,1,0,1,0.74,1,1,1,-1,1,0.765766,1,1,1
neos-1597104,714,109833,45,331373,0.422557740512646,714,0,0,0,44,0,0,0,109744,45,0,0,0,0,-1,-1,-1,-1,1,1,0,2,1.99878,2,1,2,-1,1,0.995691,1,1,1
neos-1599274,4500,1237,0,46800,0.840743734842361,4500,0,0,0,1140,91,0,6,0,0,0,0,0,0,606.4,3640,1613.6,1518,0,6.00264,1,15,1.06791,1,1,15,1,5,1.19231,1,1,5
neos-1601936,4446,3131,681,72500,0.520817394525139,3906,0,540,390,0,5,0,0,0,189,0,0,0,2547,0,10000,32.2078,0,1,10000,0,3,1.23187,1,1,3,-1,1,0.936359,1,1,1
neos-1620770,792,9296,35,19292,0.262032980406474,792,0,0,35,8470,0,0,0,0,0,0,0,0,791,0,1,0.0277778,0,1,1,0,1,0.91491,1,1,1,-1,1,0.917997,1,1,1
neos-1620807,231,1340,20,2860,0.923951670220327,231,0,0,20,1100,0,0,0,0,0,0,0,0,220,0,1,0.047619,0,1,1,0,1,0.835821,1,1,1,-1,1,0.846154,1,1,1
neos-1622252,828,9695,35,20125,0.25070196550341,828,0,0,35,8855,0,0,0,0,0,0,0,0,805,0,1,0.0277778,0,1,1,0,1,0.916968,1,1,1,-1,1,0.92,1,1,1
neos-2075418-temuka,122304,349602,0,7610261,0.01779856471444,122304,0,0,0,30576,46599,0,0,624,0,0,0,0,271803,0,750,312.5,250,1,3,0,13,0.232055,0,1,13,-1,1,0.841995,1,0,5
neos-2657525-crna,524,342,254,1690,0.94303825722066,146,378,0,3,0,0,0,0,0,49,193,0,0,97,0,0.0062377,0.00015804,0,0,12.4754,0,17339,1104.95,0,0,17339,-18207,4000,558.164,0.265734,0,227588
neos-2746589-doon,50936,31530,16258,271072,0.016878577899613,50704,224,8,448,0,0,10,0,0,15792,0,8,0,15272,0,22.6,12.3499,13.7,0,11.3,0,11027,4690.79,0,1,11027,-1,10000,575.203,1,0,10000
neos-2978193-inde,20800,396,332,41600,0.505050505050505,64,0,20736,0,0,0,8,0,0,0,0,0,0,388,-0.263881,1,0.173711,0.140782,0,18281.5,0,5,0.90404,1,1,5,-10,1,0.983077,1,1,10
neos-3004026-krka,17030,12545,4225,41860,0.019593585230575,16900,130,0,4225,0,0,0,0,0,0,0,0,0,8320,0,0,0,0,1,-1,1,12,5.64249,4,1,12,-1,13,2.19255,1,1,13
neos-3024952-loue,3255,3705,105,17310,0.143535016200551,0,3255,0,0,0,0,0,0,0,0,0,0,0,3705,-210,210,2.50998,0,1,21,-205,50,-4.45452,0,1,20.5,-20,20,0.0673021,1,1,20
neos-3046615-murg,274,498,240,1266,0.927798786386422,240,16,18,240,0,0,0,0,0,0,0,0,0,258,0,1,0.00729927,0,1,1,0,203,6.81526,3,1,203,-1,10000,1896.14,1,1,10000
neos-3083819-nubu,8644,4725,4719,24048,0.058879266653445,0,8644,0,0,0,0,0,0,0,0,4714,0,0,11,0,123530,20372.3,0,1,4.08728,-20,10000,12.6942,0,1,1000,-1,3336.5,253.6,1,0,3336.5
neos-3216931-puriri,3555,5989,579,91691,0.430658269650008,3268,0,287,117,2662,0,15,351,791,208,0,221,0,1624,-400,10000,4161.36,0,1,500,-1,32,0.977793,1,1,32,-2,3,0.614248,1,1,3
neos-3381206-awhea,2375,479,4,4275,0.375782881002088,475,1900,0,0,0,0,0,0,0,0,0,0,0,479,0,1,0.2,0,1,1,0,610,2.74113,0,1,6.28866,-100,45,3.33333,1,1,100
neos-3402294-bobin,2904,591076,208,2034888,0.118549731043802,2616,0,288,64,0,12,0,0,532224,0,0,0,0,58776,0,1,0.00826446,0,1,1,-5,13.568,1.74209,2,0,13.568,-64,64,0.906401,1,1,64
neos-3402454-bohle,2904,2897380,208,8953800,0.106415605229895,2616,0,288,64,0,12,0,0,532224,0,0,0,0,2365080,0,1,0.00826446,0,1,1,-5,13.568,1.15139,1,0,13.568,-64,64,0.463572,1,1,64
neos-3555904-turama,37461,146493,3,793605,0.014461327316332,37461,0,0,2,28193,0,1,0,23606,0,0,0,0,94691,-8.6,0,-1.12613,0,0,12.2857,0,2,0.514762,0,1,2,-1,1,-0.151122,-1,1,1
neos-3627168-kasai,1462,1655,465,5158,0.213174850492435,535,0,927,0,0,0,0,0,70,0,0,3,0,1582,0,1,0.00205198,0,1,1,-1050,4500,1066.88,0,0,2250,-25000,1,-1488.61,1,0,25000
neos-3656078-kumeu,14870,17656,5373,59292,0.022583581189521,9755,4455,660,0,360,24,0,0,0,325,4182,658,0,12107,-70,0.3,-0.00468729,0,0,233.333,-60,2099790,2869.1,0,1,2099790,-9999,9999,1152.83,1,0,9999
neos-3754224-navua,150228,232387,84679,652974,0.00187039431598,3574,0,146654,975,0,0,0,0,0,1140,0,63855,0,166417,0,166904,451.067,0,0,26163.2,-1000030000,1,-21516.4,0,0,2564170000000,-1344000,2765.33,-1528.03,-0.0122715,0,1752300000
neos-3754480-nidda,253,402,0,1488,1.46304052858238,50,0,203,0,0,0,0,0,0,0,0,0,0,402,-516.318,2205.16,130.869,1,0,2205.16,-576.864,10000,2487.32,0,0,508.298,-10000,10000,1.21003,1,0,32431.8
neos-3988577-wolgan,25870,44662,66,350350,0.030322676028479,25870,0,0,0,0,0,0,0,0,5,0,0,0,44657,0,1,0.00502513,0,1,1,0,119,0.0911737,0,1,7.93333,-47,1,-1.60437,-1,0,188
neos-4300652-rahue,33003,76992,6102,183616,0.007226225359648,20900,0,12103,38,0,0,1,0,0,57,0,5642,0,71254,0,0.075,0.00594865,0,0,30,-1,40,-0.245675,0,1,40,-14,14,-0.0933361,-1,1,14
neos-4338804-snowy,1344,1701,0,6342,0.277410346854791,1260,42,42,0,0,420,0,0,0,0,0,0,0,1281,0,24,0.200893,0,1,24,0,9999,7395.42,9978,1,9999,-1,10000,1987.15,1,1,10000
neos-4387871-tavua,4004,4554,554,23496,0.128856650595781,2000,0,2004,0,0,0,0,2000,0,0,0,552,0,2002,0,1.41421,0.599846,0,0,1.41421,0,13,2.09794,0,1,6.5,-1,5,0.889945,1,0,65
neos-4413714-turia,190402,2303,1150,761756,0.173720247623075,190201,0,201,950,0,0,0,0,0,0,0,200,0,1153,0,1,5.25205E-06,0,1,1,0,900000000,390795,0,1,900000000,-950,109524,87.605,1,0,109524
neos-4532248-waihi,86842,167322,573,525339,0.003615403541903,86841,0,1,11,0,0,0,0,0,562,0,0,0,166749,0,1,1.15152E-05,0,1,1,-642,1,-319.346,0,1,642,-646.4,23,-136.629,1,0,646.4
neos-4647030-tutaki,12600,8382,2800,3953388,3.7432707275227,7000,0,5600,0,1400,0,0,0,0,0,0,2800,0,4182,0,1,0.111111,0,1,1,-700,500,-31.2989,0,0,1953.55,-158.702,1.07527,0.812802,1,0,170.648
neos-4722843-widden,77723,113555,2795,311529,0.00352973957304,73349,20,4354,2664,24,0,0,0,0,125,0,4,0,110738,-46.1,4610,72.23,0,0,4610,-100,200,-0.268052,0,0,2000,-100000,1296,-7.52177,1,0,1000000
neos-4738912-atrato,6216,1947,720,19521,0.161296559601644,1120,5096,0,8,3,0,0,0,0,0,105,0,0,1831,0,8672650,419906,0,0,28.9088,-113,27,1.19774,0,1,113,-1500,452,-12.9945,1,1,1500
neos-476283,11915,10015,65,3945693,3.30657433907888,5588,0,6327,27,367,0,0,367,0,0,0,20,0,9234,0,1,0.0634494,0,1,1,-59.3333,2500,176.528,0,0,41666.7,-10000,6,-1.28588,-0.0012,0,50000000
neos-4763324-toguru,53593,106954,232,266805,0.004654669654462,53592,0,1,231,0,0,1,0,0,0,0,0,0,106722,0,1717.37,32.4472,10.343,0,40806.1,0,13,0.00228135,0,1,13,-1,48644.5,2816.29,1,0,48644.5
neos-4954672-berkel,1533,1848,525,8007,0.282634847214104,630,0,903,0,42,0,0,0,0,0,0,75,0,1731,0,72486,4843.08,0,1,690.343,-240,240,-5.50974,0,1,240,-17000,100,-2201.12,1,1,17000
neos-5049753-cuanza,242736,322248,78768,1440672,0.001841792473721,8304,0,234432,0,5832,0,0,0,1152,1152,0,77352,0,236760,0,1,0.939688,1,1,1,-1,2,0.0252476,0,1,2,-20,1,0.318052,1,1,20
neos-5052403-cygnet,32868,38268,0,4898304,0.389436534014847,32868,0,0,0,0,19134,0,0,19134,0,0,0,0,0,1,1,1,1,1,1,1,2,1.5,2,1,2,1,1,1,1,1,1
neos-506428,42981,129925,95,343466,0.006150557900304,42981,0,0,95,5111,0,0,0,0,0,0,0,0,124719,0,145945,74.7025,0,1,1,0,32,0.360046,0,1,32,-1,32.9742,0.518219,1,0,726399000
neos-5075914-elvire,5003,3720,1236,11440,0.061468495246938,2638,0,2365,0,118,0,0,0,0,0,0,984,0,2618,0,18000,225.407,0,0,1431.27,-80001.5,7.0635,-17754.7,0,0,1568660,-80000,246.914,-15790.3,-1,0,160000
neos-5093327-huahum,40640,51840,49792,784768,0.037249684067269,64,0,40576,0,0,0,0,0,0,0,0,48832,0,3008,0,1,0.192126,0,1,1,-1,240,0.296296,0,1,240,-240,240,-0.579677,-1,1,240
neos-5104907-jarama,345856,489818,146804,2053548,0.001212201462288,9520,0,336336,0,6006,0,0,0,1232,1568,0,144872,0,336140,0,1,0.943005,1,1,1,-1,2,0.0172921,0,1,2,-100,1,0.0462088,1,1,100
neos-5107597-kakapo,3114,6498,69,19392,0.095835030906204,2976,0,138,0,0,0,0,0,0,0,0,0,0,6498,0,18,0.104046,0,1,2,-7999,640,-3922.83,1,1,7999,-8000,8000,0.000618812,1,1,8000
neos-5114902-kasavu,710164,961170,254996,4240376,0.000621220112029,14560,0,695604,0,10906,0,0,0,2744,2744,0,251888,0,692888,0,1,0.954382,1,1,1,-1,2,0.0170563,0,1,2,-36.4,1,0.328365,1,0,36.4
neos-5188808-nattai,14544,29452,5690,133686,0.031209533081517,288,0,14256,18,0,0,2,0,0,126,0,5016,0,24290,0,1,0.163366,0,1,1,-1,221,0.0163656,0,1,221,-27,100,0.120348,-0.00280956,0,640000
neos-5195221-niemur,14546,42256,5690,176586,0.028729250890502,9792,0,4754,18,14256,0,2,0,3168,5142,0,0,0,19670,0,0.8,6.87474E-05,0,0,4,-1,221,0.386265,0,1,221,-27,100,0.280231,-0.000913969,0,640000
neos-538867,792,1170,18,3888,0.41958041958042,792,0,0,18,2,9,0,0,7,0,0,0,0,1134,0,80,23.5909,20,1,80,1,3,1.00769,1,1,3,-1,1,0.416667,1,1,1
neos-538916,864,1314,18,4272,0.376289531540673,864,0,0,18,0,8,0,0,8,0,0,0,0,1280,0,60,18.75,20,1,30,1,3,1.00913,1,1,3,-1,1,0.400749,1,1,1
neos-544324,10080,732,0,1757280,23.816029143898,10080,0,0,0,60,0,0,0,336,0,0,0,0,336,1,1,1,1,1,1,1,5,3.79781,4,1,5,1,1,1,1,1,1
neos-547911,3528,693,0,615048,25.1563251563252,3528,0,0,0,21,0,0,0,336,0,0,0,0,336,1,1,1,1,1,1,1,5,3.80231,4,1,5,1,1,1,1,1,1
neos-555884,3815,4331,1245,19067,0.115398360988612,3800,15,0,0,1650,0,0,0,0,1230,14,0,0,1437,0,77500,31.2451,0,1,36.9048,0,7.64854,0.496713,0,0,7.64854,-40,1,0.26966,1,0,200
neos-555927,1945,1403,640,7965,0.291882799802846,1930,15,0,0,450,0,0,0,0,625,14,0,0,314,0,77500,61.2853,0,1,36.9048,0,7.64854,0.520349,0,0,7.64854,-40,1,0.315204,1,0,200
neos-565815,1276,15413,42,124071,0.63085918392791,1276,0,0,0,1694,2,10,0,18,32,0,0,0,13657,0,1,0.505486,1,1,1,0,3,0.18971,0,1,3,-1,1,0.629873,1,1,1
neos-611135,6400,5277,32,769300,2.27786858063294,6400,0,0,32,4690,0,0,0,0,0,0,0,0,555,-19800,20200,288.938,131,1,20200,1,25,1.01327,1,1,25,-200,200,0.956194,1,0,800
neos-631694,3725,3996,75,18523,0.124439876117728,3725,0,0,75,147,0,0,0,0,0,0,0,0,3774,0,1,0.0134228,0,1,1,0,1,0.0555556,0,1,1,-4,4,0.875128,1,1,4
neos-631709,45150,46496,150,225148,0.010724936912136,45150,0,0,150,897,0,0,0,0,0,0,0,0,45449,0,1,0.00664452,0,1,1,0,1,0.0225181,0,1,1,-4,4,0.910947,1,1,4
neos-631710,167056,169576,300,834166,0.002944598043022,167056,0,0,300,1665,0,0,0,0,0,0,0,0,167611,0,1,0.00332823,0,1,1,0,1,0.0115877,0,1,1,-4,4,0.897564,1,1,4
neos-631784,22725,23996,75,113023,0.020726410030568,22725,0,0,75,897,0,0,0,0,0,0,0,0,23024,0,1,0.0132013,0,1,1,0,1,0.0405068,0,1,1,-4,4,0.875574,1,1,4
neos-632335,12719,24864,12697,73025,0.023091258398673,12719,0,0,529,0,0,1,0,0,12167,0,0,0,12167,0,1125210000,45935600,21331000,0,263156,0,3,0.0213964,0,1,3,-1,1,0.000314961,1,1,1
neos-633273,11154,21781,11133,63910,0.02630633596931,11154,0,0,484,0,0,1,0,0,10648,0,0,0,10648,0,1125210000,50035400,21071700,0,254433,0,3,0.0223589,0,1,3,-1,1,0.000344234,1,1,1
neos-655508,13572,13573,117,40484,0.021976762564695,13572,0,0,116,0,0,1,0,0,0,0,0,0,13456,0,4858120,538590,319440,1,485812,0,3,0.00876741,0,1,3,-1,1,0.335244,1,1,1
neos-662469,18235,1085,328,200055,1.01114608433925,17907,328,0,0,276,0,0,76,0,0,0,0,0,733,-60,10000,164.174,-19,0,5000,-1,23,2.30599,1,1,23,-1,5,1.01634,1,0,5
neos-686190,3660,3664,121,18085,0.134859629656143,3600,60,0,2,0,62,0,0,0,118,0,0,0,3482,0,4500,1496.93,1400,1,16.0714,-1,68,63.5259,68,1,68,-1,69,13.4687,1,1,69
neos-709469,224,469,56,4432,4.21870240633567,224,0,0,56,64,0,0,86,92,0,0,0,0,171,4,10,8.80643,10,0,2.5,-1,206,8.57808,1,0,206,-2,10,1.98175,1,0,10
neos-777800,6400,479,1,32000,1.04384133611691,6400,0,0,0,478,0,1,0,0,0,0,0,0,0,-1,-1,-1,-1,1,1,1,80,1.16493,1,1,80,1,1,1,1,1,1
neos-780889,182700,73910,73560,497210,0.003682121416178,182700,0,0,719,0,0,41,0,0,72800,0,0,0,350,0,60200,5047.79,3000,1,22.0917,0,3,0.025044,0,1,3,-1,3,0.35492,1,1,3
neos-785899,1320,1653,0,17180,0.787365487909953,1320,0,0,0,235,0,0,0,57,0,0,0,0,1361,0,6,3.68939,4,1,6,-39,5,0.242589,0,1,39,-1,1,0.441211,1,1,1
neos-785914,1260,1590,0,15290,0.763202555655386,1260,0,0,0,235,0,0,0,57,0,0,0,0,1298,0,1,0.904762,1,1,1,-1,5,0.27673,0,1,5,-1,1,0.552649,1,1,1
neos-787933,236376,1897,0,298320,0.066529101825547,236376,0,0,0,0,0,0,0,0,0,0,0,0,1897,0,1,0.00746269,0,1,1,0,3,0.210332,0,1,1,-133,1,0.207643,1,1,133
neos-791021,9448,3694,2724,29708,0.085120984804065,9448,0,0,148,774,0,32,0,0,2544,0,0,0,196,0,1,0.00254022,0,1,1,0,3,0.269626,0,1,3,-12,1,0.803824,1,1,12
neos-799838,20844,5976,5904,57888,0.046472591575282,20844,0,0,108,0,0,0,0,0,5796,0,0,0,72,0,50000,4290.16,3000,1,16.6667,0,3,0.0361446,0,1,3,-50,3,0.376244,1,1,50
neos-801834,3220,3300,60,55200,0.519480519480519,3220,0,0,60,40,0,0,0,0,0,0,0,0,3200,500,4998,1695.26,1159,1,9.996,0,1,0.030303,0,1,1,-1,1,-0.768116,-1,1,1
neos-807456,1635,840,840,4905,0.357142857142857,1635,0,0,840,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
neos-808214,1308,640,204,22530,2.69137041284404,1308,0,0,182,150,132,22,0,154,0,0,0,0,0,0,1,0.0405199,0,1,1,1,5,1.61875,1,1,5,1,1,1,1,1,1
neos-810286,2915,2675,380,69952,0.897093666340713,2915,0,0,356,1489,384,24,0,422,0,0,0,0,0,0,130,39.9184,17,1,65,1,8,1.39364,1,1,8,1,1,1,1,1,1
neos-820879,9522,361,210,72356,2.10493733421538,9522,0,0,72,0,133,0,2,0,138,0,0,0,16,83,8000,1280.52,1103,1,96.3855,0,20000,111.46,1,1,20000,-1,8000,169.125,1,1,8000
neos-825075,800,328,168,5480,2.08841463414634,800,0,0,168,0,0,0,0,0,0,0,0,0,160,-11,100,0.14,-1,1,100,-2,1,-0.463415,1,1,2,-1,1,-0.226277,-1,1,1
neos-827175,32504,14187,10512,110790,0.02402554147312,21350,0,11154,28,0,0,62,0,0,0,0,10372,0,3725,0,1,0.00375676,0,0,100000,-110,33,0.128991,0,1,110,-1000,1,-16.137,1,1,1000
neos-848589,550539,1484,737,1101078,0.134770889487871,747,0,549792,0,0,0,1,0,0,0,0,0,0,1483,0,999,506.511,999,0,99900,0,425.49,29.7633,0,0,21274.5,-999999,1,-677.426,1,1,999999
neos-849702,1737,1041,357,19308,1.06779219529514,1737,0,0,270,540,0,0,0,144,87,0,0,0,0,0,0,0,0,1,-1,0,2,1.05476,1,1,2,-1,1,0.920758,1,1,1
neos-859770,2504,2065,19,880736,17.033008687311,2504,0,0,19,0,0,0,0,0,0,0,0,0,2046,500,1000,657.827,600,1,2,0,2,0.503148,0,1,2,-1,1,0.470534,1,1,1
neos-860244,3105,675,13,413305,19.7199260452079,3105,0,0,13,0,0,0,0,0,0,0,0,0,662,500,1000,656.683,600,1,2,0,2,0.202963,0,1,2,-1,1,-0.486215,-1,1,1
neos-860300,1385,850,20,384329,32.6463368018688,1384,0,1,19,0,0,0,0,0,0,0,1,0,830,16,3762,689.549,575,1,235.125,0,2,1.22235,2,1,2,-20,21,19.3045,21,1,21
neos-873061,175288,93360,0,350576,0.002142245072836,87644,0,87644,0,0,0,0,0,0,0,0,0,0,93360,0,5.21459,1.47554,0.0010005,0,5211.99,0,0.6,1.28535E-05,0,0,1,-1,1,0.000330884,1,1,1
neos-905856,686,403,172,6601,2.38770446143718,686,0,0,172,77,0,0,0,154,0,0,0,0,0,-1,0,-0.0816327,0,1,1,1,2,1.38213,1,1,2,1,1,1,1,1,1
neos-911970,888,107,35,3408,3.58676433442789,840,0,48,35,0,24,0,0,0,0,0,0,0,48,0,1,0.0540541,0,1,1,1,75,14.9907,1,0,75,-1,135,12.0749,1,0,135
neos-912015,686,617,162,14742,3.48294909535938,686,0,0,148,119,0,14,0,168,0,0,0,0,168,-3,0,-0.142857,0,1,3,1,3,1.56726,2,1,3,-1,1,0.464387,1,1,1
neos-912023,686,623,168,14728,3.44612965571461,686,0,0,154,119,0,14,0,168,0,0,0,0,168,-5,0,-0.173469,0,1,5,1,3,1.5618,2,1,3,-1,1,0.463878,1,1,1
neos-916792,1474,1909,263,134442,4.7778394564631,717,0,757,0,0,0,0,0,3,0,0,0,0,1906,0,0.0126996,0.000678426,0,0,6.01959,-100,31.6,-8.25375,0,0,33.3333,-1000,20,-11.4891,-0.6022,0,58685.4
neos-931538,7920,5964,132,33480,0.070879824400951,7920,0,0,0,1814,0,0,0,58,0,0,0,0,4092,0,9,3.75,4,1,9,0,14,0.413816,0,1,14,-1,2,0.822581,1,1,2
neos-933966,31762,12047,0,180618,0.047203508233267,27982,0,3780,0,5075,0,0,0,55,0,0,0,0,6917,-1,1000,20.6995,1,1,1000,0,14,1.24712,1,1,14,-1,1,0.924902,1,1,1
neos-934278,23123,11495,0,125577,0.047245119180993,19955,0,3168,0,4573,0,0,0,49,0,0,0,0,6873,-1,1000,23.6174,1,1,1000,0,14,0.891257,1,1,14,-1,1,0.892751,1,1,1
